Odbor,Odbor SML,Oddělení,D-P,oPar,Pol,Nas,Zdr,ÚZ,ORJ,ORG,Typ položky,Organizace,Název ORG,Skutečnost 2018,Skutečnost 2019,Schválený 2020,Upravený k 30.9.2020,Skutečnost k 30.9.2020,Návrh 2021,fond,Název fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,1,33063,215,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ U soudu,Dotace MŠMT - Rovný přístup ke vzdělání,59354,216985,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,1,33063,216,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ U školy,Dotace MŠMT - Rovný přístup ke vzdělání,66596,263946,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,1,33063,217,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ ul.5.května,Dotace MŠMT - Rovný přístup ke vzdělání,76920,299466,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,1,33063,218,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Vrchlického,Dotace MŠMT - Rovný přístup ke vzdělání,63209,,0,227988,227988,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,1,33063,219,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ a ZUŠ Jabloňová,Dotace MŠMT - Rovný přístup ke vzdělání,76547,417406,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,5,33063,200,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Aloisina výšina,Dotace MŠMT - Rovný přístup ke vzdělání,424369,1743899,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,5,33063,201,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Barvířská,Dotace MŠMT - Rovný přístup ke vzdělání,399389,1443508,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,5,33063,202,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Broumovská,Dotace MŠMT - Rovný přístup ke vzdělání,414748,1671721,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,5,33063,203,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Česká,Dotace MŠMT - Rovný přístup ke vzdělání,328954,,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,5,33063,204,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Dobiášova,Dotace MŠMT - Rovný přístup ke vzdělání,527249,2061931,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,5,33063,205,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Husova,Dotace MŠMT - Rovný přístup ke vzdělání,1630909,,0,839349,839349,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,5,33063,206,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Ještědská,Dotace MŠMT - Rovný přístup ke vzdělání,557513,2027712,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,5,33063,207,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Kaplického,Dotace MŠMT - Rovný přístup ke vzdělání,297257,1374615,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,5,33063,208,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Křižanská,Dotace MŠMT - Rovný přístup ke vzdělání,248793,1050378,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,5,33063,209,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Lesní,Dotace MŠMT - Rovný přístup ke vzdělání,2228916,,,,809888,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,5,33063,210,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Na Výběžku,Dotace MŠMT - Rovný přístup ke vzdělání,221046,862719,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,5,33063,211,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Nám.Míru,Dotace MŠMT - Rovný přístup ke vzdělání,299832,1276485,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,5,33063,212,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Oblačná,Dotace MŠMT - Rovný přístup ke vzdělání,676737,,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,5,33063,213,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Sokolovská,Dotace MŠMT - Rovný přístup ke vzdělání,346914,1287527,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,5,33063,214,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Švermova,Dotace MŠMT - Rovný přístup ke vzdělání,317747,1233694,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,5,33063,215,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ U soudu,Dotace MŠMT - Rovný přístup ke vzdělání,336340,1229581,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,5,33063,216,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ U školy,Dotace MŠMT - Rovný přístup ke vzdělání,377378,1495697,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,5,33063,217,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ ul.5.května,Dotace MŠMT - Rovný přístup ke vzdělání,435878,1696976,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,5,33063,218,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Vrchlického,Dotace MŠMT - Rovný přístup ke vzdělání,358183,,0,1291932,1291931,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,103,5,33063,219,21182000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ a ZUŠ Jabloňová,Dotace MŠMT - Rovný přístup ke vzdělání,433765,2365298,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,104,1,13013,205,21637000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Husova,Rozšíření poskytovaných služeb rodičům žáků (OP,259104,203112,0,109485,109485,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,104,1,13013,207,21636000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Kaplického,Škola také potřebuje pečovat o zaměstnance  (OP,61696,42906,0,41621,41621,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,104,1,13013,217,21257000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ ul.5.května,Dětský klub 5 květen (OP Zaměstnanost),37427,,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,104,5,13013,205,21637000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Husova,Rozšíření poskytovaných služeb rodičům žáků (OP,2202386,1726451,0,930620,930619,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,104,5,13013,207,21636000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Kaplického,Škola také potřebuje pečovat o zaměstnance  (OP,524413,364703,0,353778,353777,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,104,5,13013,217,21257000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ ul.5.května,Dětský klub 5 květen (OP Zaměstnanost),318132,,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,120,1,13014,201,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Barvířská,Dotace KÚ – projekty,,6533,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,120,1,13014,202,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Broumovská,Dotace KÚ – projekty,35964,35964,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,120,1,13014,204,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Dobiášova,Dotace KÚ – projekty,11711,12811,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,120,1,13014,210,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Na Výběžku,Dotace KÚ – projekty,6542,3812,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,120,1,13014,213,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Sokolovská,Dotace KÚ – projekty,2183,5872,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,120,1,13014,214,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Švermova,Dotace KÚ – projekty,7272,10679,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,120,1,13014,215,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ U soudu,Dotace KÚ – projekty,33075,33075,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,120,1,13014,216,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ U školy,Dotace KÚ – projekty,14924,14666,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,120,1,13014,217,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ ul.5.května,Dotace KÚ – projekty,23710,23833,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,120,1,13014,218,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Vrchlického,Dotace KÚ – projekty,13327,15553,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,120,5,13014,201,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Barvířská,Dotace KÚ – projekty,,37021,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,120,5,13014,202,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Broumovská,Dotace KÚ – projekty,203793,203793,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,120,5,13014,204,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Dobiášova,Dotace KÚ – projekty,66362,72594,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,120,5,13014,210,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Na Výběžku,Dotace KÚ – projekty,37070,21599,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,120,5,13014,213,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Sokolovská,Dotace KÚ – projekty,12370,33272,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,120,5,13014,214,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Švermova,Dotace KÚ – projekty,41209,60516,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,120,5,13014,215,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ U soudu,Dotace KÚ – projekty,187425,187425,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,120,5,13014,216,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ U školy,Dotace KÚ – projekty,84577,83110,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,120,5,13014,217,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ ul.5.května,Dotace KÚ – projekty,134357,135053,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3113,5336,120,5,13014,218,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Vrchlického,Dotace KÚ – projekty,75517,88132,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3114,5331,,,,222,20026000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,ZŠ Orlí,Neinvestiční příspěvky zřízeným PO - provoz,900100,1078450,983087,737316,583704,862560,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3114,5331,,,,222,20027000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,ZŠ Orlí,Neinvestiční příspěvky zřízeným PO - energie,1764171,1643129,1346874,1077500,841792,1346874,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3114,5331,,,,222,20028000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,ZŠ Orlí,Neinvestiční příspěvky zřízeným PO - odpisy,652848,823656,584532,835728,438399,835728,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3114,5331,,,,222,20503000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,ZŠ Orlí,Neinvpříspěvky zřízeným PO,20000,,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3114,5331,,,,222,21306000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,ZŠ Orlí,Příspěvek účelový – mzdy pedagogů ZŠ,88460,84371,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3114,5331,,,,222,21428000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,ZŠ Orlí,Neinvestiční příspěvky zřízeným PO-nájem tělocvičn,80000,20001,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3114,5331,,,,222,21465000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,ZŠ Orlí,Mimořádné aktivity škol,27300,,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3114,5331,,,,222,21546000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,ZŠ Orlí,Příspěvek účelový-GDPR,23000,,,,,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3114,5336,,,,222,20935000000,Neinvest.transfery zřízeným příspěvkovým organizacím,ZŠ Orlí,Dotace KÚ – projekty,182000,206060,0,221020,221020,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3141,5131,,,,1,20335000000,Potraviny,SML,Jídelny v ekonomickém pronájmu,8249169,8325141,8500000,0,0,,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3141,5169,,,,1,20335000000,Nákup ostatních služeb ,SML,Jídelny v ekonomickém pronájmu,,,0,7900000,2778338,7200000,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3231,5331,,,,220,20026000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,ZUŠ Frýdlantská,Neinvestiční příspěvky zřízeným PO - provoz,730000,650000,698750,544063,434881,650000,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3231,5331,,,,220,20028000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,ZUŠ Frýdlantská,Neinvestiční příspěvky zřízeným PO - odpisy,1624565,1617407,1613112,1613112,1209834,1597032,0,bez fondu
17,Odbor školství a sociálních věcí,170039,B,3231,5331,,,,220,21546000000,Neinvestiční příspěvky zřízeným příspěvkovým organ,ZUŠ Frýdlantská,Příspěvek účelový-GDPR,23000,,,,,,0,bez fondu
